2018-05-05 22:24:42:714  INFO : ------------BUILD APPLICATION CT SCANMASTER-------------
2018-05-05 22:24:45:604  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:45:605  WARNING : *************************START*****************************************
2018-05-05 22:24:45:669  WARNING : *************************TIME*****************************************
2018-05-05 22:24:45:670  WARNING : 65
2018-05-05 22:24:45:671  WARNING : *************************STOP*****************************************
2018-05-05 22:24:45:698  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:45:699  WARNING : *************************START*****************************************
2018-05-05 22:24:45:764  WARNING : *************************TIME*****************************************
2018-05-05 22:24:45:766  WARNING : 67
2018-05-05 22:24:45:766  WARNING : *************************STOP*****************************************
2018-05-05 22:24:45:800  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:45:801  WARNING : *************************START*****************************************
2018-05-05 22:24:45:866  WARNING : *************************TIME*****************************************
2018-05-05 22:24:45:867  WARNING : 66
2018-05-05 22:24:45:868  WARNING : *************************STOP*****************************************
2018-05-05 22:24:45:902  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:45:903  WARNING : *************************START*****************************************
2018-05-05 22:24:45:968  WARNING : *************************TIME*****************************************
2018-05-05 22:24:45:969  WARNING : 66
2018-05-05 22:24:45:970  WARNING : *************************STOP*****************************************
2018-05-05 22:24:46:005  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:46:006  WARNING : *************************START*****************************************
2018-05-05 22:24:46:070  WARNING : *************************TIME*****************************************
2018-05-05 22:24:46:071  WARNING : 65
2018-05-05 22:24:46:072  WARNING : *************************STOP*****************************************
2018-05-05 22:24:46:089  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:46:090  WARNING : *************************START*****************************************
2018-05-05 22:24:46:155  WARNING : *************************TIME*****************************************
2018-05-05 22:24:46:156  WARNING : 66
2018-05-05 22:24:46:157  WARNING : *************************STOP*****************************************
2018-05-05 22:24:46:191  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:46:192  WARNING : *************************START*****************************************
2018-05-05 22:24:46:257  WARNING : *************************TIME*****************************************
2018-05-05 22:24:46:258  WARNING : 66
2018-05-05 22:24:46:259  WARNING : *************************STOP*****************************************
2018-05-05 22:24:46:292  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:46:293  WARNING : *************************START*****************************************
2018-05-05 22:24:46:358  WARNING : *************************TIME*****************************************
2018-05-05 22:24:46:359  WARNING : 66
2018-05-05 22:24:46:360  WARNING : *************************STOP*****************************************
2018-05-05 22:24:46:394  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:46:395  WARNING : *************************START*****************************************
2018-05-05 22:24:46:460  WARNING : *************************TIME*****************************************
2018-05-05 22:24:46:461  WARNING : 66
2018-05-05 22:24:46:462  WARNING : *************************STOP*****************************************
2018-05-05 22:24:46:496  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:46:496  WARNING : *************************START*****************************************
2018-05-05 22:24:46:561  WARNING : *************************TIME*****************************************
2018-05-05 22:24:46:562  WARNING : 66
2018-05-05 22:24:46:563  WARNING : *************************STOP*****************************************
2018-05-05 22:24:46:597  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:46:597  WARNING : *************************START*****************************************
2018-05-05 22:24:46:662  WARNING : *************************TIME*****************************************
2018-05-05 22:24:46:663  WARNING : 66
2018-05-05 22:24:46:664  WARNING : *************************STOP*****************************************
2018-05-05 22:24:46:697  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:46:698  WARNING : *************************START*****************************************
2018-05-05 22:24:46:763  WARNING : *************************TIME*****************************************
2018-05-05 22:24:46:763  WARNING : 65
2018-05-05 22:24:46:764  WARNING : *************************STOP*****************************************
2018-05-05 22:24:46:798  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:46:799  WARNING : *************************START*****************************************
2018-05-05 22:24:46:864  WARNING : *************************TIME*****************************************
2018-05-05 22:24:46:865  WARNING : 66
2018-05-05 22:24:46:865  WARNING : *************************STOP*****************************************
2018-05-05 22:24:46:899  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:46:900  WARNING : *************************START*****************************************
2018-05-05 22:24:46:965  WARNING : *************************TIME*****************************************
2018-05-05 22:24:46:966  WARNING : 66
2018-05-05 22:24:46:967  WARNING : *************************STOP*****************************************
2018-05-05 22:24:47:001  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:47:001  WARNING : *************************START*****************************************
2018-05-05 22:24:47:067  WARNING : *************************TIME*****************************************
2018-05-05 22:24:47:068  WARNING : 67
2018-05-05 22:24:47:068  WARNING : *************************STOP*****************************************
2018-05-05 22:24:47:103  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:47:104  WARNING : *************************START*****************************************
2018-05-05 22:24:47:169  WARNING : *************************TIME*****************************************
2018-05-05 22:24:47:170  WARNING : 66
2018-05-05 22:24:47:170  WARNING : *************************STOP*****************************************
2018-05-05 22:24:47:188  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:47:189  WARNING : *************************START*****************************************
2018-05-05 22:24:47:254  WARNING : *************************TIME*****************************************
2018-05-05 22:24:47:255  WARNING : 66
2018-05-05 22:24:47:256  WARNING : *************************STOP*****************************************
2018-05-05 22:24:47:294  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:47:295  WARNING : *************************START*****************************************
2018-05-05 22:24:47:360  WARNING : *************************TIME*****************************************
2018-05-05 22:24:47:361  WARNING : 66
2018-05-05 22:24:47:362  WARNING : *************************STOP*****************************************
2018-05-05 22:24:47:397  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:47:398  WARNING : *************************START*****************************************
2018-05-05 22:24:47:463  WARNING : *************************TIME*****************************************
2018-05-05 22:24:47:464  WARNING : 66
2018-05-05 22:24:47:465  WARNING : *************************STOP*****************************************
2018-05-05 22:24:47:498  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:47:498  WARNING : *************************START*****************************************
2018-05-05 22:24:47:563  WARNING : *************************TIME*****************************************
2018-05-05 22:24:47:564  WARNING : 66
2018-05-05 22:24:47:565  WARNING : *************************STOP*****************************************
2018-05-05 22:24:47:598  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:47:599  WARNING : *************************START*****************************************
2018-05-05 22:24:47:664  WARNING : *************************TIME*****************************************
2018-05-05 22:24:47:665  WARNING : 66
2018-05-05 22:24:47:666  WARNING : *************************STOP*****************************************
2018-05-05 22:24:47:700  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:47:701  WARNING : *************************START*****************************************
2018-05-05 22:24:47:765  WARNING : *************************TIME*****************************************
2018-05-05 22:24:47:767  WARNING : 66
2018-05-05 22:24:47:767  WARNING : *************************STOP*****************************************
2018-05-05 22:24:47:802  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:47:803  WARNING : *************************START*****************************************
2018-05-05 22:24:47:868  WARNING : *************************TIME*****************************************
2018-05-05 22:24:47:869  WARNING : 66
2018-05-05 22:24:47:870  WARNING : *************************STOP*****************************************
2018-05-05 22:24:47:904  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:47:905  WARNING : *************************START*****************************************
2018-05-05 22:24:47:972  WARNING : *************************TIME*****************************************
2018-05-05 22:24:47:972  WARNING : 67
2018-05-05 22:24:47:973  WARNING : *************************STOP*****************************************
2018-05-05 22:24:47:990  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:47:991  WARNING : *************************START*****************************************
2018-05-05 22:24:48:056  WARNING : *************************TIME*****************************************
2018-05-05 22:24:48:057  WARNING : 66
2018-05-05 22:24:48:057  WARNING : *************************STOP*****************************************
2018-05-05 22:24:48:092  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:48:092  WARNING : *************************START*****************************************
2018-05-05 22:24:48:157  WARNING : *************************TIME*****************************************
2018-05-05 22:24:48:158  WARNING : 66
2018-05-05 22:24:48:159  WARNING : *************************STOP*****************************************
2018-05-05 22:24:48:195  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:48:196  WARNING : *************************START*****************************************
2018-05-05 22:24:48:261  WARNING : *************************TIME*****************************************
2018-05-05 22:24:48:262  WARNING : 66
2018-05-05 22:24:48:262  WARNING : *************************STOP*****************************************
2018-05-05 22:24:48:296  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:48:297  WARNING : *************************START*****************************************
2018-05-05 22:24:48:361  WARNING : *************************TIME*****************************************
2018-05-05 22:24:48:362  WARNING : 65
2018-05-05 22:24:48:363  WARNING : *************************STOP*****************************************
2018-05-05 22:24:48:396  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:48:397  WARNING : *************************START*****************************************
2018-05-05 22:24:48:462  WARNING : *************************TIME*****************************************
2018-05-05 22:24:48:463  WARNING : 66
2018-05-05 22:24:48:463  WARNING : *************************STOP*****************************************
2018-05-05 22:24:48:497  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:48:498  WARNING : *************************START*****************************************
2018-05-05 22:24:48:563  WARNING : *************************TIME*****************************************
2018-05-05 22:24:48:564  WARNING : 66
2018-05-05 22:24:48:564  WARNING : *************************STOP*****************************************
2018-05-05 22:24:48:599  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:48:600  WARNING : *************************START*****************************************
2018-05-05 22:24:48:665  WARNING : *************************TIME*****************************************
2018-05-05 22:24:48:666  WARNING : 66
2018-05-05 22:24:48:667  WARNING : *************************STOP*****************************************
2018-05-05 22:24:48:701  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:48:702  WARNING : *************************START*****************************************
2018-05-05 22:24:48:769  WARNING : *************************TIME*****************************************
2018-05-05 22:24:48:770  WARNING : 68
2018-05-05 22:24:48:771  WARNING : *************************STOP*****************************************
2018-05-05 22:24:48:805  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:48:806  WARNING : *************************START*****************************************
2018-05-05 22:24:48:872  WARNING : *************************TIME*****************************************
2018-05-05 22:24:48:873  WARNING : 67
2018-05-05 22:24:48:873  WARNING : *************************STOP*****************************************
2018-05-05 22:24:48:890  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:48:891  WARNING : *************************START*****************************************
2018-05-05 22:24:48:957  WARNING : *************************TIME*****************************************
2018-05-05 22:24:48:958  WARNING : 67
2018-05-05 22:24:48:958  WARNING : *************************STOP*****************************************
2018-05-05 22:24:48:993  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:48:994  WARNING : *************************START*****************************************
2018-05-05 22:24:49:060  WARNING : *************************TIME*****************************************
2018-05-05 22:24:49:061  WARNING : 67
2018-05-05 22:24:49:062  WARNING : *************************STOP*****************************************
2018-05-05 22:24:49:099  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:49:099  WARNING : *************************START*****************************************
2018-05-05 22:24:49:165  WARNING : *************************TIME*****************************************
2018-05-05 22:24:49:167  WARNING : 67
2018-05-05 22:24:49:167  WARNING : *************************STOP*****************************************
2018-05-05 22:24:49:201  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:49:202  WARNING : *************************START*****************************************
2018-05-05 22:24:49:268  WARNING : *************************TIME*****************************************
2018-05-05 22:24:49:269  WARNING : 67
2018-05-05 22:24:49:270  WARNING : *************************STOP*****************************************
2018-05-05 22:24:49:288  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:49:289  WARNING : *************************START*****************************************
2018-05-05 22:24:49:355  WARNING : *************************TIME*****************************************
2018-05-05 22:24:49:356  WARNING : 67
2018-05-05 22:24:49:357  WARNING : *************************STOP*****************************************
2018-05-05 22:24:49:396  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:49:397  WARNING : *************************START*****************************************
2018-05-05 22:24:49:463  WARNING : *************************TIME*****************************************
2018-05-05 22:24:49:464  WARNING : 67
2018-05-05 22:24:49:464  WARNING : *************************STOP*****************************************
2018-05-05 22:24:49:499  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:49:500  WARNING : *************************START*****************************************
2018-05-05 22:24:49:565  WARNING : *************************TIME*****************************************
2018-05-05 22:24:49:567  WARNING : 67
2018-05-05 22:24:49:567  WARNING : *************************STOP*****************************************
2018-05-05 22:24:49:602  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:49:603  WARNING : *************************START*****************************************
2018-05-05 22:24:49:668  WARNING : *************************TIME*****************************************
2018-05-05 22:24:49:669  WARNING : 66
2018-05-05 22:24:49:670  WARNING : *************************STOP*****************************************
2018-05-05 22:24:49:707  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:49:708  WARNING : *************************START*****************************************
2018-05-05 22:24:49:774  WARNING : *************************TIME*****************************************
2018-05-05 22:24:49:775  WARNING : 67
2018-05-05 22:24:49:776  WARNING : *************************STOP*****************************************
2018-05-05 22:24:49:792  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:49:793  WARNING : *************************START*****************************************
2018-05-05 22:24:49:859  WARNING : *************************TIME*****************************************
2018-05-05 22:24:49:860  WARNING : 67
2018-05-05 22:24:49:861  WARNING : *************************STOP*****************************************
2018-05-05 22:24:49:895  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:49:896  WARNING : *************************START*****************************************
2018-05-05 22:24:49:962  WARNING : *************************TIME*****************************************
2018-05-05 22:24:49:963  WARNING : 67
2018-05-05 22:24:49:964  WARNING : *************************STOP*****************************************
2018-05-05 22:24:50:001  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:50:002  WARNING : *************************START*****************************************
2018-05-05 22:24:50:068  WARNING : *************************TIME*****************************************
2018-05-05 22:24:50:069  WARNING : 67
2018-05-05 22:24:50:069  WARNING : *************************STOP*****************************************
2018-05-05 22:24:50:104  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:50:105  WARNING : *************************START*****************************************
2018-05-05 22:24:50:170  WARNING : *************************TIME*****************************************
2018-05-05 22:24:50:172  WARNING : 67
2018-05-05 22:24:50:172  WARNING : *************************STOP*****************************************
2018-05-05 22:24:50:189  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:50:190  WARNING : *************************START*****************************************
2018-05-05 22:24:50:256  WARNING : *************************TIME*****************************************
2018-05-05 22:24:50:257  WARNING : 67
2018-05-05 22:24:50:258  WARNING : *************************STOP*****************************************
2018-05-05 22:24:50:294  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:50:295  WARNING : *************************START*****************************************
2018-05-05 22:24:50:361  WARNING : *************************TIME*****************************************
2018-05-05 22:24:50:362  WARNING : 67
2018-05-05 22:24:50:362  WARNING : *************************STOP*****************************************
2018-05-05 22:24:50:397  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:50:398  WARNING : *************************START*****************************************
2018-05-05 22:24:50:464  WARNING : *************************TIME*****************************************
2018-05-05 22:24:50:465  WARNING : 67
2018-05-05 22:24:50:465  WARNING : *************************STOP*****************************************
2018-05-05 22:24:50:499  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:50:500  WARNING : *************************START*****************************************
2018-05-05 22:24:50:566  WARNING : *************************TIME*****************************************
2018-05-05 22:24:50:567  WARNING : 67
2018-05-05 22:24:50:568  WARNING : *************************STOP*****************************************
2018-05-05 22:24:50:602  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:50:602  WARNING : *************************START*****************************************
2018-05-05 22:24:50:669  WARNING : *************************TIME*****************************************
2018-05-05 22:24:50:670  WARNING : 68
2018-05-05 22:24:50:671  WARNING : *************************STOP*****************************************
2018-05-05 22:24:50:688  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:50:689  WARNING : *************************START*****************************************
2018-05-05 22:24:50:755  WARNING : *************************TIME*****************************************
2018-05-05 22:24:50:756  WARNING : 67
2018-05-05 22:24:50:757  WARNING : *************************STOP*****************************************
2018-05-05 22:24:50:795  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:50:796  WARNING : *************************START*****************************************
2018-05-05 22:24:50:862  WARNING : *************************TIME*****************************************
2018-05-05 22:24:50:863  WARNING : 67
2018-05-05 22:24:50:864  WARNING : *************************STOP*****************************************
2018-05-05 22:24:50:899  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:50:899  WARNING : *************************START*****************************************
2018-05-05 22:24:50:966  WARNING : *************************TIME*****************************************
2018-05-05 22:24:50:967  WARNING : 68
2018-05-05 22:24:50:968  WARNING : *************************STOP*****************************************
2018-05-05 22:24:51:003  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:51:004  WARNING : *************************START*****************************************
2018-05-05 22:24:51:069  WARNING : *************************TIME*****************************************
2018-05-05 22:24:51:070  WARNING : 66
2018-05-05 22:24:51:071  WARNING : *************************STOP*****************************************
2018-05-05 22:24:51:088  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:51:089  WARNING : *************************START*****************************************
2018-05-05 22:24:51:155  WARNING : *************************TIME*****************************************
2018-05-05 22:24:51:156  WARNING : 67
2018-05-05 22:24:51:157  WARNING : *************************STOP*****************************************
2018-05-05 22:24:51:191  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:51:192  WARNING : *************************START*****************************************
2018-05-05 22:24:51:258  WARNING : *************************TIME*****************************************
2018-05-05 22:24:51:259  WARNING : 67
2018-05-05 22:24:51:260  WARNING : *************************STOP*****************************************
2018-05-05 22:24:51:295  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:51:296  WARNING : *************************START*****************************************
2018-05-05 22:24:51:362  WARNING : *************************TIME*****************************************
2018-05-05 22:24:51:363  WARNING : 67
2018-05-05 22:24:51:363  WARNING : *************************STOP*****************************************
2018-05-05 22:24:51:399  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:51:399  WARNING : *************************START*****************************************
2018-05-05 22:24:51:465  WARNING : *************************TIME*****************************************
2018-05-05 22:24:51:466  WARNING : 67
2018-05-05 22:24:51:467  WARNING : *************************STOP*****************************************
2018-05-05 22:24:51:501  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:51:501  WARNING : *************************START*****************************************
2018-05-05 22:24:51:567  WARNING : *************************TIME*****************************************
2018-05-05 22:24:51:568  WARNING : 67
2018-05-05 22:24:51:569  WARNING : *************************STOP*****************************************
2018-05-05 22:24:51:633  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:51:634  WARNING : *************************START*****************************************
2018-05-05 22:24:51:701  WARNING : *************************TIME*****************************************
2018-05-05 22:24:51:702  WARNING : 68
2018-05-05 22:24:51:703  WARNING : *************************STOP*****************************************
2018-05-05 22:24:51:704  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:51:704  WARNING : *************************START*****************************************
2018-05-05 22:24:51:771  WARNING : *************************TIME*****************************************
2018-05-05 22:24:51:772  WARNING : 68
2018-05-05 22:24:51:773  WARNING : *************************STOP*****************************************
2018-05-05 22:24:51:804  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:51:804  WARNING : *************************START*****************************************
2018-05-05 22:24:51:871  WARNING : *************************TIME*****************************************
2018-05-05 22:24:51:873  WARNING : 69
2018-05-05 22:24:51:873  WARNING : *************************STOP*****************************************
2018-05-05 22:24:51:907  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:51:908  WARNING : *************************START*****************************************
2018-05-05 22:24:51:975  WARNING : *************************TIME*****************************************
2018-05-05 22:24:51:977  WARNING : 69
2018-05-05 22:24:51:977  WARNING : *************************STOP*****************************************
2018-05-05 22:24:52:008  INFO : "SocketHandler : handleReceiveData: received 132 bytes from 192.168.1.100"
2018-05-05 22:24:52:009  WARNING : *************************START*****************************************
2018-05-05 22:24:52:075  WARNING : *************************TIME*****************************************
2018-05-05 22:24:52:077  WARNING : 68
